STATE/UT,YEAR,CRIME HEAD,Male 16-18 years,Female 16-18 years,Total 16-18 years,Male 18-30 years,Female 18-30 years,Total 18-30 years,Male 30-50 years,Female 30-50 years,Total 30-50 years,Male Above 50 years,Female Above 50 years,Total Above 50 years,Total Male,Total Female,Grand Total
Pondicherry,2001,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2001,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2001,Cheating,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Pondicherry,2001,Counter Feiting,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Pondicherry,2001,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2001,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2001,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2001,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2001,Other Ipc Crimes,0,0,0,4,0,4,0,0,0,2,0,2,6,0,6
Pondicherry,2002,Murder,0,0,0,22,0,22,17,0,17,0,0,0,39,0,39
Pondicherry,2002,Attempt To Commit Murder,0,0,0,9,0,9,8,0,8,0,0,0,17,0,17
Pondicherry,2002,C.H. Not Amounting To Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2002,Rape,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Pondicherry,2002,Kidnapping And Abduction,0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
Pondicherry,2002,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2002,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2002,Robbery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2002,Burglary,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4
Pondicherry,2002,Thefts,0,0,0,2,0,2,0,0,0,7,0,7,9,0,9
Pondicherry,2002,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2002,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2002,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2002,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2002,Cheating,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
Pondicherry,2002,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2002,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2002,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2002,Eve-Teasing,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6
Pondicherry,2002,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2002,Other Ipc Crimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2003,Murder,0,0,0,47,0,47,13,0,13,0,0,0,60,0,60
Pondicherry,2003,Attempt To Commit Murder,0,0,0,9,0,9,5,0,5,0,0,0,14,0,14
Pondicherry,2003,C.H. Not Amounting To Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2003,Rape,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
Pondicherry,2003,Kidnapping And Abduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2003,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2003,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2003,Robbery,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
Pondicherry,2003,Burglary,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4
Pondicherry,2003,Thefts,0,0,0,17,0,17,6,0,6,0,0,0,23,0,23
Pondicherry,2003,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2003,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2003,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2003,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2003,Cheating,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
Pondicherry,2003,Counter Feiting,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
Pondicherry,2003,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2003,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2003,Eve-Teasing,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6
Pondicherry,2003,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2003,Other Ipc Crimes,0,0,0,0,0,0,6,0,6,5,0,5,11,0,11
Pondicherry,2004,Murder,0,0,0,22,1,23,9,0,9,0,0,0,31,1,32
Pondicherry,2004,Attempt To Commit Murder,0,0,0,9,0,9,3,0,3,0,0,0,12,0,12
Pondicherry,2004,C.H. Not Amounting To Murder,0,0,0,2,0,2,4,0,4,0,0,0,6,0,6
Pondicherry,2004,Rape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2004,Kidnapping And Abduction,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Pondicherry,2004,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2004,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2004,Robbery,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Pondicherry,2004,Burglary,0,0,0,3,0,3,2,0,2,0,0,0,5,0,5
Pondicherry,2004,Thefts,0,0,0,19,0,19,37,0,37,0,0,0,56,0,56
Pondicherry,2004,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2004,Riots,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5
Pondicherry,2004,Arson,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
Pondicherry,2004,Criminal Breach Of Trust,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5
Pondicherry,2004,Cheating,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Pondicherry,2004,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2004,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2004,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2004,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2004,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2004,Other Ipc Crimes,0,0,0,5,0,5,28,0,28,8,0,8,41,0,41
Pondicherry,2005,Murder,0,0,0,30,0,30,14,0,14,6,0,6,50,0,50
Pondicherry,2005,Attempt To Commit Murder,0,0,0,9,0,9,3,0,3,0,0,0,12,0,12
Pondicherry,2005,C.H. Not Amounting To Murder,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
Pondicherry,2005,Rape,0,0,0,2,0,2,1,0,1,0,0,0,3,0,3
Pondicherry,2005,Kidnapping And Abduction,0,0,0,4,0,4,2,0,2,0,0,0,6,0,6
Pondicherry,2005,Dacoity,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5
Pondicherry,2005,Prep. And Assembly For Dacoity,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
Pondicherry,2005,Robbery,0,0,0,2,0,2,2,0,2,0,0,0,4,0,4
Pondicherry,2005,Burglary,0,0,0,8,0,8,0,0,0,12,0,12,20,0,20
Pondicherry,2005,Thefts,0,0,0,11,1,12,8,0,8,6,0,6,25,1,26
Pondicherry,2005,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2005,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2005,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2005,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2005,Cheating,0,0,0,0,0,0,3,0,3,2,0,2,5,0,5
Pondicherry,2005,Counter Feiting,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
Pondicherry,2005,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2005,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2005,Eve-Teasing,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
Pondicherry,2005,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2005,Other Ipc Crimes,0,0,0,3,0,3,6,0,6,7,0,7,16,0,16
Pondicherry,2006,Murder,0,0,0,38,1,39,8,0,8,2,0,2,48,1,49
Pondicherry,2006,Attempt To Commit Murder,0,0,0,8,0,8,5,0,5,0,0,0,13,0,13
Pondicherry,2006,C.H. Not Amounting To Murder,0,0,0,4,0,4,3,0,3,2,0,2,9,0,9
Pondicherry,2006,Rape,0,0,0,6,0,6,2,0,2,1,0,1,9,0,9
Pondicherry,2006,Kidnapping And Abduction,0,0,0,11,0,11,5,0,5,2,0,2,18,0,18
Pondicherry,2006,Dacoity,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
Pondicherry,2006,Prep. And Assembly For Dacoity,0,0,0,4,0,4,6,0,6,0,0,0,10,0,10
Pondicherry,2006,Robbery,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
Pondicherry,2006,Burglary,0,0,0,22,0,22,20,0,20,0,0,0,42,0,42
Pondicherry,2006,Thefts,0,0,0,5,0,5,7,0,7,5,0,5,17,0,17
Pondicherry,2006,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2006,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2006,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2006,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2006,Cheating,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Pondicherry,2006,Counter Feiting,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Pondicherry,2006,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2006,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2006,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2006,Cruelty By Husband Or Relative Of Husband,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2
Pondicherry,2006,Other Ipc Crimes,0,0,0,3,0,3,2,0,2,3,0,3,8,0,8
Pondicherry,2007,Murder,0,0,0,36,2,38,17,0,17,6,0,6,59,2,61
Pondicherry,2007,Attempt To Commit Murder,0,0,0,10,0,10,6,0,6,1,0,1,17,0,17
Pondicherry,2007,C.H. Not Amounting To Murder,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6
Pondicherry,2007,Rape,0,0,0,4,0,4,2,0,2,0,0,0,6,0,6
Pondicherry,2007,Kidnapping And Abduction,0,0,0,13,0,13,6,0,6,5,0,5,24,0,24
Pondicherry,2007,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2007,Prep. And Assembly For Dacoity,0,0,0,8,0,8,0,0,0,0,0,0,8,0,8
Pondicherry,2007,Robbery,0,0,0,5,0,5,8,0,8,0,0,0,13,0,13
Pondicherry,2007,Burglary,0,0,0,11,0,11,7,0,7,6,0,6,24,0,24
Pondicherry,2007,Thefts,0,0,0,16,0,16,22,0,22,9,0,9,47,0,47
Pondicherry,2007,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2007,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2007,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2007,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2007,Cheating,0,0,0,4,0,4,2,0,2,0,0,0,6,0,6
Pondicherry,2007,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2007,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2007,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2007,Eve-Teasing,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Pondicherry,2007,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2007,Other Ipc Crimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2008,Murder,0,0,0,62,2,64,24,0,24,0,0,0,86,2,88
Pondicherry,2008,Attempt To Commit Murder,0,0,0,0,0,0,9,0,9,1,0,1,10,0,10
Pondicherry,2008,C.H. Not Amounting To Murder,0,0,0,7,0,7,2,0,2,1,0,1,10,0,10
Pondicherry,2008,Rape,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Pondicherry,2008,Kidnapping And Abduction,0,0,0,12,0,12,5,0,5,2,0,2,19,0,19
Pondicherry,2008,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2008,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2008,Robbery,0,0,0,2,0,2,7,0,7,0,0,0,9,0,9
Pondicherry,2008,Burglary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2008,Thefts,0,0,0,0,1,1,8,2,10,5,0,5,13,3,16
Pondicherry,2008,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2008,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2008,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2008,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2008,Cheating,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4
Pondicherry,2008,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2008,Dowry Deaths,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
Pondicherry,2008,Molestation,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
Pondicherry,2008,Eve-Teasing,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5
Pondicherry,2008,Cruelty By Husband Or Relative Of Husband,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
Pondicherry,2008,Other Ipc Crimes,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
Pondicherry,2009,Murder,0,0,0,12,0,12,9,1,10,1,0,1,22,1,23
Pondicherry,2009,Attempt To Commit Murder,0,0,0,2,0,2,9,0,9,0,0,0,11,0,11
Pondicherry,2009,C.H. Not Amounting To Murder,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Pondicherry,2009,Rape,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Pondicherry,2009,Kidnapping And Abduction,0,0,0,10,0,10,4,0,4,0,0,0,14,0,14
Pondicherry,2009,Dacoity,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Pondicherry,2009,Prep. And Assembly For Dacoity,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Pondicherry,2009,Robbery,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
Pondicherry,2009,Burglary,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
Pondicherry,2009,Thefts,0,0,0,14,0,14,5,0,5,1,0,1,20,0,20
Pondicherry,2009,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2009,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2009,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2009,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2009,Cheating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2009,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2009,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2009,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2009,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2009,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2009,Other Ipc Crimes,0,0,0,8,0,8,10,0,10,0,0,0,18,0,18
Pondicherry,2010,Murder,0,0,0,21,0,21,6,0,6,1,0,1,28,0,28
Pondicherry,2010,Attempt To Commit Murder,0,0,0,6,0,6,2,0,2,0,0,0,8,0,8
Pondicherry,2010,C.H. Not Amounting To Murder,0,0,0,0,0,0,3,1,4,0,0,0,3,1,4
Pondicherry,2010,Rape,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Pondicherry,2010,Kidnapping And Abduction,0,0,0,1,1,2,0,0,0,0,0,0,1,1,2
Pondicherry,2010,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2010,Prep. And Assembly For Dacoity,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
Pondicherry,2010,Robbery,0,0,0,8,0,8,0,0,0,0,0,0,8,0,8
Pondicherry,2010,Burglary,0,0,0,3,0,3,3,0,3,0,0,0,6,0,6
Pondicherry,2010,Thefts,0,0,0,13,2,15,6,0,6,0,0,0,19,2,21
Pondicherry,2010,Extortion,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2
Pondicherry,2010,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2010,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2010,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2010,Cheating,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Pondicherry,2010,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2010,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2010,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2010,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2010,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2010,Other Ipc Crimes,0,0,0,19,0,19,6,0,6,2,0,2,27,0,27
Pondicherry,2011,Murder,0,0,0,15,0,15,5,0,5,0,0,0,20,0,20
Pondicherry,2011,Attempt To Commit Murder,0,0,0,6,0,6,1,0,1,0,0,0,7,0,7
Pondicherry,2011,C.H. Not Amounting To Murder,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
Pondicherry,2011,Rape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2011,Kidnapping And Abduction,0,0,0,11,1,12,0,1,1,0,0,0,11,2,13
Pondicherry,2011,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2011,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2011,Robbery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2011,Burglary,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
Pondicherry,2011,Thefts,0,0,0,19,0,19,8,0,8,0,0,0,27,0,27
Pondicherry,2011,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2011,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2011,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2011,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2011,Cheating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2011,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2011,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2011,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2011,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2011,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2011,Other Ipc Crimes,0,0,0,2,0,2,6,0,6,0,0,0,8,0,8
Pondicherry,2012,Murder,0,0,0,34,0,34,10,1,11,2,0,2,46,1,47
Pondicherry,2012,Attempt To Commit Murder,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
Pondicherry,2012,C.H. Not Amounting To Murder,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2
Pondicherry,2012,Rape,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Pondicherry,2012,Kidnapping And Abduction,0,0,0,18,0,18,6,0,6,0,0,0,24,0,24
Pondicherry,2012,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2012,Prep. And Assembly For Dacoity,0,0,0,9,0,9,0,0,0,0,0,0,9,0,9
Pondicherry,2012,Robbery,0,0,0,2,0,2,3,0,3,0,0,0,5,0,5
Pondicherry,2012,Burglary,0,0,0,2,0,2,1,0,1,0,0,0,3,0,3
Pondicherry,2012,Thefts,0,0,0,9,0,9,11,0,11,0,0,0,20,0,20
Pondicherry,2012,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2012,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2012,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2012,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2012,Cheating,0,0,0,3,0,3,3,0,3,0,0,0,6,0,6
Pondicherry,2012,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2012,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2012,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2012,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2012,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondicherry,2012,Other Ipc Crimes,0,0,0,24,0,24,10,0,10,7,0,7,41,0,41
Andhra Pradesh,2013,Murder,0,0,0,622,71,693,529,55,584,58,15,73,1209,141,1350
Andhra Pradesh,2013,Attempt To Commit Murder,0,0,0,195,2,197,298,7,305,20,3,23,513,12,525
Andhra Pradesh,2013,C.H. Not Amounting To Murder,0,0,0,70,3,73,67,5,72,9,7,16,146,15,161
Andhra Pradesh,2013,Rape,0,0,0,235,0,235,152,3,155,18,0,18,405,3,408
Andhra Pradesh,2013,Kidnapping And Abduction,0,0,0,146,2,148,115,7,122,13,1,14,274,10,284
Andhra Pradesh,2013,Dacoity,0,0,0,150,1,151,122,2,124,12,2,14,284,5,289
Andhra Pradesh,2013,Prep. And Assembly For Dacoity,0,0,0,8,1,9,1,0,1,0,0,0,9,1,10
Andhra Pradesh,2013,Robbery,0,0,0,110,1,111,104,0,104,4,0,4,218,1,219
Andhra Pradesh,2013,Burglary,0,0,0,169,3,172,51,0,51,1,0,1,221,3,224
Andhra Pradesh,2013,Thefts,0,0,0,1193,42,1235,884,45,929,99,9,108,2176,96,2272
Andhra Pradesh,2013,Extortion,0,0,0,34,3,37,95,2,97,11,0,11,140,5,145
Andhra Pradesh,2013,Riots,0,0,0,21,0,21,12,0,12,0,0,0,33,0,33
Andhra Pradesh,2013,Arson,0,0,0,3,0,3,1,0,1,1,0,1,5,0,5
Andhra Pradesh,2013,Criminal Breach Of Trust,0,0,0,15,0,15,55,0,55,2,0,2,72,0,72
Andhra Pradesh,2013,Cheating,0,0,0,122,5,127,158,10,168,26,2,28,306,17,323
Andhra Pradesh,2013,Counter Feiting,0,0,0,21,0,21,4,0,4,4,1,5,29,1,30
Andhra Pradesh,2013,Dowry Deaths,0,0,0,91,5,96,86,26,112,21,9,30,198,40,238
Andhra Pradesh,2013,Molestation,0,0,0,47,0,47,41,0,41,2,0,2,90,0,90
Andhra Pradesh,2013,Eve-Teasing,0,0,0,28,0,28,13,1,14,1,1,2,42,2,44
Andhra Pradesh,2013,Cruelty By Husband Or Relative Of Husband,0,0,0,140,14,154,186,19,205,24,3,27,350,36,386
Andhra Pradesh,2013,Other Ipc Crimes,0,0,0,404,31,435,374,27,401,52,5,57,830,63,893
Arunachal Pradesh,2013,Murder,0,0,0,9,0,9,5,1,6,1,0,1,15,1,16
Arunachal Pradesh,2013,Attempt To Commit Murder,0,0,0,3,0,3,2,0,2,0,0,0,5,0,5
Arunachal Pradesh,2013,C.H. Not Amounting To Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2013,Rape,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Arunachal Pradesh,2013,Kidnapping And Abduction,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
Arunachal Pradesh,2013,Dacoity,0,0,0,3,0,3,2,0,2,0,0,0,5,0,5
Arunachal Pradesh,2013,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2013,Robbery,0,0,0,3,0,3,2,0,2,0,0,0,5,0,5
Arunachal Pradesh,2013,Burglary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2013,Thefts,0,0,0,16,0,16,3,0,3,0,0,0,19,0,19
Arunachal Pradesh,2013,Extortion,0,0,0,3,0,3,1,0,1,0,0,0,4,0,4
Arunachal Pradesh,2013,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2013,Arson,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Arunachal Pradesh,2013,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2013,Cheating,0,0,0,3,0,3,3,0,3,0,0,0,6,0,6
Arunachal Pradesh,2013,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2013,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2013,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2013,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2013,Cruelty By Husband Or Relative Of Husband,0,0,0,3,0,3,1,0,1,0,0,0,4,0,4
Arunachal Pradesh,2013,Other Ipc Crimes,0,0,0,5,0,5,2,0,2,0,0,0,7,0,7
